Timestamp,Provider,Counter Name,Counter Type,Mean/Increment
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:25,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32672
09/13/2026 08:27:25,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:25,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:25,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:25,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
09/13/2026 08:27:25,System.Runtime,dotnet.process.memory.working_set (By),Metric,61919232
09/13/2026 08:27:25,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.005851099999999998
09/13/2026 08:27:25,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,855
09/13/2026 08:27:25,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:26,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,1
09/13/2026 08:27:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:26,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:26,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,1
09/13/2026 08:27:26,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:26,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:26,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0.015625
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:26,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,21976
09/13/2026 08:27:26,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:26,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:26,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:26,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:26,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:26,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.0023200000000000026
09/13/2026 08:27:26,System.Runtime,dotnet.process.memory.working_set (By),Metric,61911040
09/13/2026 08:27:26,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.00026010000000009637
09/13/2026 08:27:26,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,7
09/13/2026 08:27:26,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:27,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,1
09/13/2026 08:27:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
09/13/2026 08:27:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:27,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:27,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,3
09/13/2026 08:27:27,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:27,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0.015625
09/13/2026 08:27:27,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:27,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,40968
09/13/2026 08:27:27,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:27,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:27,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:27,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:27,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:27,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
09/13/2026 08:27:27,System.Runtime,dotnet.process.memory.working_set (By),Metric,61231104
09/13/2026 08:27:27,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.0036836999999999565
09/13/2026 08:27:27,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,352
09/13/2026 08:27:27,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:28,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:28,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,32744
09/13/2026 08:27:28,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:28,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:28,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:28,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.process.memory.working_set (By),Metric,61231104
09/13/2026 08:27:28,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,0
09/13/2026 08:27:28,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
09/13/2026 08:27:29,System.Runtime,dotnet.thread_pool.work_item.count ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen1],Rate,1
09/13/2026 08:27:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen2],Rate,0
09/13/2026 08:27:29,System.Runtime,dotnet.gc.collections ({collection} / 1 sec)[gc.heap.generation=gen0],Rate,0
09/13/2026 08:27:29,System.Runtime,dotnet.jit.compiled_methods ({method} / 1 sec),Rate,9
09/13/2026 08:27:29,System.Runtime,dotnet.assembly.count ({assembly}),Metric,111
09/13/2026 08:27:29,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=user],Rate,0
09/13/2026 08:27:29,System.Runtime,dotnet.process.cpu.time (s / 1 sec)[cpu.mode=system],Rate,0
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen1],Metric,24
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen2],Metric,1312
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=poh],Metric,0
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=loh],Metric,32
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.fragmentation.size (By)[gc.heap.generation=gen0],Metric,728152
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen1],Metric,88
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen2],Metric,1361368
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=poh],Metric,24528
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=loh],Metric,98384
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.heap.size (By)[gc.heap.generation=gen0],Metric,864856
09/13/2026 08:27:29,System.Runtime,dotnet.gc.heap.total_allocated (By / 1 sec),Rate,8448
09/13/2026 08:27:29,System.Runtime,dotnet.process.cpu.count ({cpu}),Metric,12
09/13/2026 08:27:29,System.Runtime,dotnet.gc.last_collection.memory.committed_size (By),Metric,3223552
09/13/2026 08:27:29,System.Runtime,dotnet.thread_pool.thread.count ({thread} / 1 sec),Rate,0
09/13/2026 08:27:29,System.Runtime,dotnet.timer.count ({timer}),Metric,0
09/13/2026 08:27:29,System.Runtime,dotnet.thread_pool.queue.length ({work_item} / 1 sec),Rate,0
09/13/2026 08:27:29,System.Runtime,dotnet.gc.pause.time (s / 1 sec),Rate,0.0008550000000000016
09/13/2026 08:27:29,System.Runtime,dotnet.process.memory.working_set (By),Metric,61243392
09/13/2026 08:27:29,System.Runtime,dotnet.jit.compilation.time (s / 1 sec),Rate,0.00553159999999997
09/13/2026 08:27:29,System.Runtime,dotnet.jit.compiled_il.size (By / 1 sec),Rate,609
09/13/2026 08:27:29,System.Runtime,dotnet.monitor.lock_contentions ({contention} / 1 sec),Rate,0
